  13.86,10^6bits/s,2.000,1439386817.497
  14.20,10^6bits/s,2.000,1439386819.497
  14.09,10^6bits/s,2.016,1439386821.513
  14.24,10^6bits/s,2.002,1439386823.515
  14.28,10^6bits/s,2.000,1439386825.515
  14.25,10^6bits/s,2.001,1439386827.516
  14.12,10^6bits/s,2.018,1439386829.535
  14.28,10^6bits/s,2.002,1439386831.536
  14.23,10^6bits/s,2.007,1439386833.544
  14.25,10^6bits/s,2.000,1439386835.544
  14.13,10^6bits/s,2.015,1439386837.558
  13.96,10^6bits/s,2.036,1439386839.594
  14.53,10^6bits/s,2.001,1439386841.595
  14.28,10^6bits/s,2.036,1439386843.631
  14.18,10^6bits/s,2.014,1439386845.645
  14.17,10^6bits/s,2.001,1439386847.646
  14.26,10^6bits/s,2.001,1439386849.647
  14.23,10^6bits/s,2.004,1439386851.651
  14.14,10^6bits/s,2.013,1439386853.664
  14.30,10^6bits/s,1.833,1439386855.497
  11.88,10^6bits/s,2.380,1439386857.953
  14.20,10^6bits/s,2.003,1439386859.956
  14.25,10^6bits/s,2.002,1439386861.959
  14.13,10^6bits/s,2.018,1439386863.976
  14.28,10^6bits/s,2.005,1439386865.981
  14.23,10^6bits/s,2.007,1439386867.988
  14.22,10^6bits/s,2.000,1439386869.988
  14.12,10^6bits/s,2.014,1439386872.003
  14.20,10^6bits/s,2.006,1439386874.009
  14.18,10^6bits/s,2.003,1439386876.011
  14.25,10^6bits/s,2.009,1439386878.020
  14.23,10^6bits/s,2.002,1439386880.022
  14.13,10^6bits/s,2.014,1439386882.036
  14.24,10^6bits/s,2.001,1439386884.037
  14.19,10^6bits/s,2.006,1439386886.043
  14.12,10^6bits/s,2.011,1439386888.054
  14.23,10^6bits/s,2.000,1439386890.054
  14.22,10^6bits/s,2.001,1439386892.054
  14.22,10^6bits/s,2.000,1439386894.055
  14.19,10^6bits/s,1.519,1439386895.573
  13.57,10^6bits/s,2.093,1439386897.761
  14.24,10^6bits/s,2.002,1439386899.762
  14.20,10^6bits/s,2.007,1439386901.769
  14.20,10^6bits/s,2.001,1439386903.770
  14.14,10^6bits/s,2.007,1439386905.777
  13.95,10^6bits/s,2.028,1439386907.805
  14.22,10^6bits/s,2.001,1439386909.806
  14.28,10^6bits/s,2.000,1439386911.806
  14.19,10^6bits/s,2.015,1439386913.821
  14.18,10^6bits/s,2.004,1439386915.825
  14.21,10^6bits/s,2.002,1439386917.827
  14.10,10^6bits/s,2.015,1439386919.842
  14.27,10^6bits/s,2.004,1439386921.845
  14.26,10^6bits/s,2.001,1439386923.846
  14.16,10^6bits/s,2.015,1439386925.861
  14.21,10^6bits/s,2.004,1439386927.865
  14.17,10^6bits/s,2.006,1439386929.871
  14.00,10^6bits/s,2.023,1439386931.894
  14.19,10^6bits/s,2.002,1439386933.896
  14.19,10^6bits/s,1.771,1439386935.667
573440,2834440,16384,40.00,14.14,10^6bits/s
